A_gate_identity,A_gate_kappa,C_lock_identity,C_lock_kappa,C_lock_max_worst,C_lock_worst,P_norm_identity,P_norm_kappa,QP_balance_identity,QP_balance_kappa,QP_balance_min,Q_norm_identity,Q_norm_kappa,beta2_opening_identity,beta2_opening_kappa,candidate_id_identity,candidate_id_kappa,candidate_pair_key,cascade_index,comm_abs_area_identity,comm_abs_area_kappa,decision_used_delta_beta,delta_beta2_identity,delta_beta2_kappa,directed_imbalance_avg,directed_imbalance_identity,directed_imbalance_kappa,event_t,kappa_pareto_score,move_class_identity,move_class_kappa,passes_A_gate_both,passes_C_lock_worst,passes_QP_proxy,passes_all_including_beta2_audit,passes_all_kappa_pareto_gate,passes_beta2_audit_both,passes_kappa_signed_flip,scan_id,selected_A_identity,selected_A_kappa,signed_amplitude_avg,signed_amplitude_balance_zero_if_equal,signed_amplitude_min,signed_birth_identity,signed_birth_kappa,signed_flip_abs,signed_flip_score_zero_if_perfect,transport_cosine_identity,transport_cosine_kappa,transverse_complementarity_avg,transverse_complementarity_identity,transverse_complementarity_kappa,variant,beta_delta_min,beta_bool,C_good_score,flip_good_score,transport_cosine_avg,comm_abs_area_avg,tradeoff_front_score
True,True,0.1283939437444549,0.0742627088097142,0.1283939437444899,0.1283939437444549,1.4680198516036669,0.8803813131058781,0.9486082633140628,0.8472330672529105,0.8472330672529105,1.5475511951308925,1.0391252975519487,True,True,104.0,102.0,handle_candidate|2 7 8|3 4 5,1.0,0.290461421597953,0.0877414675979063,False,1.0,1.0,0.1262870014427758,0.1262870014427758,0.1262870014427758,8.0,4.584235730759818e-13,handle_candidate,handle_candidate,True,True,True,False,False,True,False,2.0,False,False,0.414358164274036,0.0049421474881133,0.4123103451132873,-0.4164059834347846,-0.4123103451132873,0.9999999999987932,-0.9999999999987932,0.2021614487232172,0.6555934055511251,0.2655857245171599,0.2655857245171599,0.2655857245171599,no_backreaction,1.0,1,0.8716060562555101,1.2068124277675452e-12,0.42887742713717114,0.18910144459792966,2.7188391235096274
True,True,0.064639535038062,0.0667835205282286,0.0667835205282561,0.0667835205282286,1.2904847134479098,1.802727104582733,0.9160581128635764,0.7107135553465233,0.7107135553465233,1.1821589912813015,1.2812225898182488,True,True,230.0,226.0,handle_candidate|2 4 7|8 10 11,1.0,0.186510001057012,0.3931624431074721,False,1.0,1.0,0.2633215407828071,0.2633215407828071,0.2633215407828071,11.0,4.5139345658654395e-13,handle_candidate,handle_candidate,True,True,True,False,False,True,False,5.0,False,False,0.1921535261162244,0.4317202039440926,0.1091969666325356,0.1091969666325356,0.2751100855999132,0.999999999997398,0.999999999997398,-0.3379113358488517,-0.7149853477295469,0.2585456108896233,0.2585456108896233,0.2585456108896233,no_backreaction,1.0,1,0.9332164794717439,2.6020297028139794e-12,-0.5264483417891993,0.289836222082242,2.643930034820869
True,True,0.064639535038062,0.0667835205282286,0.0667835205282561,0.0667835205282286,1.2904847134479098,1.802727104582733,0.9160581128635764,0.7107135553465233,0.7107135553465233,1.1821589912813015,1.2812225898182488,True,True,260.0,254.0,handle_candidate|2 4 7|8 10 11,1.0,0.186510001057012,0.3931624431074721,False,1.0,1.0,0.2633215407828071,0.2633215407828071,0.2633215407828071,12.0,4.5139345658654395e-13,handle_candidate,handle_candidate,True,True,True,False,False,True,False,6.0,False,False,0.1921535261162244,0.4317202039440926,0.1091969666325356,0.1091969666325356,0.2751100855999132,0.999999999997398,0.999999999997398,-0.3379113358488517,-0.7149853477295469,0.2585456108896233,0.2585456108896233,0.2585456108896233,no_backreaction,1.0,1,0.9332164794717439,2.6020297028139794e-12,-0.5264483417891993,0.289836222082242,2.643930034820869
True,True,0.0243778776999656,0.2369157464539483,0.2369157464539606,0.2369157464539483,1.7049365702809918,0.7419541440761458,0.8811890777833541,0.645598510411256,0.645598510411256,1.502371484045903,1.149250086718546,True,True,96.0,104.0,handle_candidate|1 4 6|3 7 8,1.0,0.8730559870162757,0.1962645405338459,False,1.0,1.0,0.1088897272111571,0.1088897272111571,0.1088897272111571,8.0,0.0813658622509604,handle_candidate,handle_candidate,True,False,True,False,False,True,True,2.0,False,False,0.2811924109008121,0.1393601813165836,0.2420053855327579,-0.3203794362688663,0.2420053855327579,0.1393601813165836,-0.1393601813165836,-0.1829004467773764,0.7003564516815308,0.2337562640381679,0.2337562640381679,0.2337562640381679,no_backreaction,1.0,1,0.7630842535460394,0.8606398186834164,0.2587280024520772,0.5346602637750608,3.269322582640712
True,True,0.0243778776999656,0.2369157464539483,0.2369157464539606,0.2369157464539483,1.7049365702809918,0.7419541440761458,0.8811890777833541,0.645598510411256,0.645598510411256,1.502371484045903,1.149250086718546,True,True,132.0,144.0,handle_candidate|1 4 6|3 7 8,1.0,0.8730559870162757,0.1962645405338459,False,1.0,1.0,0.1088897272111571,0.1088897272111571,0.1088897272111571,9.0,0.0813658622509604,handle_candidate,handle_candidate,True,False,True,False,False,True,True,3.0,False,False,0.2811924109008121,0.1393601813165836,0.2420053855327579,-0.3203794362688663,0.2420053855327579,0.1393601813165836,-0.1393601813165836,-0.1829004467773764,0.7003564516815308,0.2337562640381679,0.2337562640381679,0.2337562640381679,no_backreaction,1.0,1,0.7630842535460394,0.8606398186834164,0.2587280024520772,0.5346602637750608,3.269322582640712
True,True,0.1534311885844196,0.3299763419289656,0.3299763419289966,0.3299763419289656,0.5790534344548296,0.919958979705544,0.7036460805615846,0.9304791580001898,0.7036460805615846,0.8229327931337009,0.9886938055461808,True,True,292.0,278.0,handle_candidate|2 4 7|3 10 11,1.0,0.0722476354074539,0.3241510513094998,False,1.0,1.0,0.1262870014427758,0.1262870014427758,0.1262870014427758,11.0,0.1021047567117032,handle_candidate,handle_candidate,True,False,True,False,False,True,True,5.0,False,False,0.3339136004931047,0.1624532180996045,0.2796682615256929,0.3881589394605165,-0.2796682615256929,0.1624532180996045,0.1624532180996045,0.7637414713370746,0.1006664155093291,0.3755712571095102,0.3755712571095102,0.3755712571095102,no_backreaction,1.0,1,0.6700236580710034,0.8375467819003954,0.43220394342320184,0.19819934335847683,3.2112165205329837
True,True,0.3967463041781618,0.4022404875013721,0.4022404875014053,0.4022404875013721,1.2347843212325094,1.1030838534464864,0.8462406531165431,0.5055076376877421,0.5055076376877421,1.4591408681256186,2.1821309337513286,True,True,228.0,204.0,handle_candidate|2 7 9|8 10 11,1.0,0.6791291044430174,0.8864405511547054,False,1.0,1.0,0.1413239512352321,0.1413239512352321,0.1413239512352321,11.0,0.159682914269046,handle_candidate,handle_candidate,True,False,True,False,False,True,True,5.0,False,False,0.4111714863934285,0.0333828426371046,0.3974454133662755,-0.4248975594205814,0.3974454133662755,0.0333828426371046,-0.0333828426371046,0.217180226591463,0.7070209358300734,0.7002365910822657,0.7002365910822657,0.7002365910822657,no_backreaction,1.0,1,0.5977595124985947,0.9666171573628954,0.4621005812107682,0.7827848277988614,3.0698843075492324
True,True,0.3967463041781618,0.4022404875013721,0.4022404875014053,0.4022404875013721,1.2347843212325094,1.1030838534464864,0.8462406531165431,0.5055076376877421,0.5055076376877421,1.4591408681256186,2.1821309337513286,True,True,256.0,234.0,handle_candidate|2 7 9|8 10 11,1.0,0.6791291044430174,0.8864405511547054,False,1.0,1.0,0.1413239512352321,0.1413239512352321,0.1413239512352321,12.0,0.159682914269046,handle_candidate,handle_candidate,True,False,True,False,False,True,True,6.0,False,False,0.4111714863934285,0.0333828426371046,0.3974454133662755,-0.4248975594205814,0.3974454133662755,0.0333828426371046,-0.0333828426371046,0.217180226591463,0.7070209358300734,0.7002365910822657,0.7002365910822657,0.7002365910822657,no_backreaction,1.0,1,0.5977595124985947,0.9666171573628954,0.4621005812107682,0.7827848277988614,3.0698843075492324
True,True,0.1146049312986147,0.4936532449871195,0.4936532449871389,0.4936532449871195,0.9225223981403938,1.030216510455725,0.961880362117802,0.5997280768108334,0.5997280768108334,0.9590822668510308,1.717806036251454,True,True,134.0,132.0,handle_candidate|0 1 2|3 7 10,1.0,0.1895448844339785,0.7597549446522033,False,1.0,1.0,0.6814057135341399,0.6814057135341399,0.6814057135341399,10.0,0.4467725202027056,handle_candidate,handle_candidate,True,False,True,False,False,True,True,4.0,False,False,0.6839279629163045,0.0592437189294597,0.6434095269132634,0.7244463989193457,-0.6434095269132634,0.0592437189294597,0.0592437189294597,0.0903609198428012,0.52801295198474,0.4683738995670554,0.4683738995670554,0.4683738995670554,no_backreaction,1.0,1,0.5063467550128611,0.9407562810705403,0.30918693591377056,0.4746499145430909,3.046831112894235
True,True,0.1146049312986147,0.4936532449871195,0.4936532449871389,0.4936532449871195,0.9225223981403938,1.030216510455725,0.961880362117802,0.5997280768108334,0.5997280768108334,0.9590822668510308,1.717806036251454,True,True,172.0,170.0,handle_candidate|0 1 2|3 7 10,1.0,0.1895448844339785,0.7597549446522033,False,1.0,1.0,0.6814057135341399,0.6814057135341399,0.6814057135341399,11.0,0.4467725202027056,handle_candidate,handle_candidate,True,False,True,False,False,True,True,5.0,False,False,0.6839279629163045,0.0592437189294597,0.6434095269132634,0.7244463989193457,-0.6434095269132634,0.0592437189294597,0.0592437189294597,0.0903609198428012,0.52801295198474,0.4683738995670554,0.4683738995670554,0.4683738995670554,no_backreaction,1.0,1,0.5063467550128611,0.9407562810705403,0.30918693591377056,0.4746499145430909,3.046831112894235
True,True,0.1146049312986147,0.4936532449871195,0.4936532449871389,0.4936532449871195,0.9225223981403938,1.030216510455725,0.961880362117802,0.5997280768108334,0.5997280768108334,0.9590822668510308,1.717806036251454,True,True,188.0,186.0,handle_candidate|0 1 2|3 7 10,1.0,0.1895448844339785,0.7597549446522033,False,1.0,1.0,0.6814057135341399,0.6814057135341399,0.6814057135341399,12.0,0.4467725202027056,handle_candidate,handle_candidate,True,False,True,False,False,True,True,6.0,False,False,0.6839279629163045,0.0592437189294597,0.6434095269132634,0.7244463989193457,-0.6434095269132634,0.0592437189294597,0.0592437189294597,0.0903609198428012,0.52801295198474,0.4683738995670554,0.4683738995670554,0.4683738995670554,no_backreaction,1.0,1,0.5063467550128611,0.9407562810705403,0.30918693591377056,0.4746499145430909,3.046831112894235
True,True,0.0545402638359744,0.2383414814858155,0.2383414814862054,0.2383414814858155,1.7761263245862728,1.163810019577234,0.9142640539463488,0.806048901661399,0.806048901661399,1.6238484538379885,0.9380877880235668,True,True,174.0,174.0,handle_candidate|2 4 7|3 8 11,1.0,0.2410559398034963,0.3467044209009496,False,1.0,1.0,0.3896085422255829,0.3896085422255829,0.3896085422255829,11.0,0.1807575427195633,handle_candidate,handle_candidate,True,False,True,False,False,True,False,5.0,False,False,0.3885016697655443,0.5256406279159972,0.1842894081233074,-0.5927139314077813,0.1842894081233074,0.5256406279159972,-0.5256406279159972,-0.4730678097262304,-0.3236922201654186,0.9064318589537036,0.9064318589537036,0.9064318589537036,no_backreaction,1.0,1,0.7616585185137946,0.4743593720840028,-0.39838001494582453,0.29388018035222296,3.0420667922591966
True,True,0.0545402638359744,0.2383414814858155,0.2383414814862054,0.2383414814858155,1.7761263245862728,1.163810019577234,0.9142640539463488,0.806048901661399,0.806048901661399,1.6238484538379885,0.9380877880235668,True,True,190.0,190.0,handle_candidate|2 4 7|3 8 11,1.0,0.2410559398034963,0.3467044209009496,False,1.0,1.0,0.3896085422255829,0.3896085422255829,0.3896085422255829,12.0,0.1807575427195633,handle_candidate,handle_candidate,True,False,True,False,False,True,False,6.0,False,False,0.3885016697655443,0.5256406279159972,0.1842894081233074,-0.5927139314077813,0.1842894081233074,0.5256406279159972,-0.5256406279159972,-0.4730678097262304,-0.3236922201654186,0.9064318589537036,0.9064318589537036,0.9064318589537036,no_backreaction,1.0,1,0.7616585185137946,0.4743593720840028,-0.39838001494582453,0.29388018035222296,3.0420667922591966
True,True,0.2036322394236183,0.0808926442473319,0.2036322394236354,0.2036322394236183,1.6154809880223182,1.0057868586587233,0.9162143941228716,0.905873382470927,0.905873382470927,1.4801269346588024,0.9111155436988918,True,True,112.0,124.0,handle_candidate|2 8 9|3 4 5,1.0,0.5975533389371057,0.0738861175200516,False,1.0,1.0,0.1262870014427758,0.1262870014427758,0.1262870014427758,9.0,6.289561602235992e-13,handle_candidate,handle_candidate,True,False,True,False,False,True,False,3.0,False,False,0.2852028832525825,0.3098533295815487,0.1968318202703571,-0.3735739462348078,-0.1968318202703571,0.9999999999982468,-0.9999999999982468,-0.1726665096633763,-0.5232651198370132,1.1061975148501884,1.1061975148501884,1.1061975148501884,no_backreaction,1.0,1,0.7963677605763646,1.7531531781855847e-12,-0.3479658147501947,0.33571972822857865,2.702241143049045
True,True,0.2036322394236183,0.0808926442473319,0.2036322394236354,0.2036322394236183,1.6154809880223182,1.0057868586587233,0.9162143941228716,0.905873382470927,0.905873382470927,1.4801269346588024,0.9111155436988918,True,True,156.0,174.0,handle_candidate|2 8 9|3 4 5,1.0,0.5975533389371057,0.0738861175200516,False,1.0,1.0,0.1262870014427758,0.1262870014427758,0.1262870014427758,10.0,6.289561602235992e-13,handle_candidate,handle_candidate,True,False,True,False,False,True,False,4.0,False,False,0.2852028832525825,0.3098533295815487,0.1968318202703571,-0.3735739462348078,-0.1968318202703571,0.9999999999982468,-0.9999999999982468,-0.1726665096633763,-0.5232651198370132,1.1061975148501884,1.1061975148501884,1.1061975148501884,no_backreaction,1.0,1,0.7963677605763646,1.7531531781855847e-12,-0.3479658147501947,0.33571972822857865,2.702241143049045
True,True,0.2036322394236183,0.0808926442473319,0.2036322394236354,0.2036322394236183,1.6154809880223182,1.0057868586587233,0.9162143941228716,0.905873382470927,0.905873382470927,1.4801269346588024,0.9111155436988918,True,True,202.0,224.0,handle_candidate|2 8 9|3 4 5,1.0,0.5975533389371057,0.0738861175200516,False,1.0,1.0,0.1262870014427758,0.1262870014427758,0.1262870014427758,11.0,6.289561602235992e-13,handle_candidate,handle_candidate,True,False,True,False,False,True,False,5.0,False,False,0.2852028832525825,0.3098533295815487,0.1968318202703571,-0.3735739462348078,-0.1968318202703571,0.9999999999982468,-0.9999999999982468,-0.1726665096633763,-0.5232651198370132,1.1061975148501884,1.1061975148501884,1.1061975148501884,no_backreaction,1.0,1,0.7963677605763646,1.7531531781855847e-12,-0.3479658147501947,0.33571972822857865,2.702241143049045
True,True,0.2036322394236183,0.0808926442473319,0.2036322394236354,0.2036322394236183,1.6154809880223182,1.0057868586587233,0.9162143941228716,0.905873382470927,0.905873382470927,1.4801269346588024,0.9111155436988918,True,True,232.0,252.0,handle_candidate|2 8 9|3 4 5,1.0,0.5975533389371057,0.0738861175200516,False,1.0,1.0,0.1262870014427758,0.1262870014427758,0.1262870014427758,12.0,6.289561602235992e-13,handle_candidate,handle_candidate,True,False,True,False,False,True,False,6.0,False,False,0.2852028832525825,0.3098533295815487,0.1968318202703571,-0.3735739462348078,-0.1968318202703571,0.9999999999982468,-0.9999999999982468,-0.1726665096633763,-0.5232651198370132,1.1061975148501884,1.1061975148501884,1.1061975148501884,no_backreaction,1.0,1,0.7963677605763646,1.7531531781855847e-12,-0.3479658147501947,0.33571972822857865,2.702241143049045
True,True,0.1317270012661265,0.4801933101603013,0.480193310160308,0.4801933101603013,1.341029181926409,1.4034015072585428,0.9087879686336656,0.923344073918501,0.9087879686336656,1.4756238288912384,1.2958224650563912,True,True,48.0,48.0,handle_candidate|0 1 2|3 4 7,1.0,0.2732101829376954,0.8338047449832565,False,2.0,2.0,0.873146979115577,0.873146979115577,0.873146979115577,7.0,2.692009228863598e-13,handle_candidate,handle_candidate,True,False,True,False,False,True,False,1.0,True,True,0.1497541949662762,0.5336312963035151,0.069840669779266,0.2296677201532863,0.069840669779266,0.9999999999966612,0.9999999999966612,0.3277399789214513,-0.0867366042424017,0.3496754174606368,0.3496754174606368,0.3496754174606368,no_backreaction,2.0,1,0.519806689839692,3.3387737019552333e-12,0.1205016873395248,0.553507463960476,2.428594658476696
True,True,0.1317270012661265,0.4801933101603013,0.480193310160308,0.4801933101603013,1.341029181926409,1.4034015072585428,0.9087879686336656,0.923344073918501,0.9087879686336656,1.4756238288912384,1.2958224650563912,True,True,70.0,70.0,handle_candidate|0 1 2|3 4 7,1.0,0.2732101829376954,0.8338047449832565,False,2.0,2.0,0.873146979115577,0.873146979115577,0.873146979115577,8.0,2.692009228863598e-13,handle_candidate,handle_candidate,True,False,True,False,False,True,False,2.0,True,True,0.1497541949662762,0.5336312963035151,0.069840669779266,0.2296677201532863,0.069840669779266,0.9999999999966612,0.9999999999966612,0.3277399789214513,-0.0867366042424017,0.3496754174606368,0.3496754174606368,0.3496754174606368,no_backreaction,2.0,1,0.519806689839692,3.3387737019552333e-12,0.1205016873395248,0.553507463960476,2.428594658476696
True,True,0.1317270012661265,0.4801933101603013,0.480193310160308,0.4801933101603013,1.341029181926409,1.4034015072585428,0.9087879686336656,0.923344073918501,0.9087879686336656,1.4756238288912384,1.2958224650563912,True,True,96.0,96.0,handle_candidate|0 1 2|3 4 7,1.0,0.2732101829376954,0.8338047449832565,False,2.0,2.0,0.873146979115577,0.873146979115577,0.873146979115577,9.0,2.692009228863598e-13,handle_candidate,handle_candidate,True,False,True,False,False,True,False,3.0,True,True,0.1497541949662762,0.5336312963035151,0.069840669779266,0.2296677201532863,0.069840669779266,0.9999999999966612,0.9999999999966612,0.3277399789214513,-0.0867366042424017,0.3496754174606368,0.3496754174606368,0.3496754174606368,no_backreaction,2.0,1,0.519806689839692,3.3387737019552333e-12,0.1205016873395248,0.553507463960476,2.428594658476696
True,True,0.1317270012661265,0.4801933101603013,0.480193310160308,0.4801933101603013,1.341029181926409,1.4034015072585428,0.9087879686336656,0.923344073918501,0.9087879686336656,1.4756238288912384,1.2958224650563912,True,True,126.0,126.0,handle_candidate|0 1 2|3 4 7,1.0,0.2732101829376954,0.8338047449832565,False,2.0,2.0,0.873146979115577,0.873146979115577,0.873146979115577,10.0,2.692009228863598e-13,handle_candidate,handle_candidate,True,False,True,False,False,True,False,4.0,False,False,0.1497541949662762,0.5336312963035151,0.069840669779266,0.2296677201532863,0.069840669779266,0.9999999999966612,0.9999999999966612,0.3277399789214513,-0.0867366042424017,0.3496754174606368,0.3496754174606368,0.3496754174606368,no_backreaction,2.0,1,0.519806689839692,3.3387737019552333e-12,0.1205016873395248,0.553507463960476,2.428594658476696
True,True,0.1317270012661265,0.4801933101603013,0.480193310160308,0.4801933101603013,1.341029181926409,1.4034015072585428,0.9087879686336656,0.923344073918501,0.9087879686336656,1.4756238288912384,1.2958224650563912,True,True,160.0,160.0,handle_candidate|0 1 2|3 4 7,1.0,0.2732101829376954,0.8338047449832565,False,2.0,2.0,0.873146979115577,0.873146979115577,0.873146979115577,11.0,2.692009228863598e-13,handle_candidate,handle_candidate,True,False,True,False,False,True,False,5.0,False,False,0.1497541949662762,0.5336312963035151,0.069840669779266,0.2296677201532863,0.069840669779266,0.9999999999966612,0.9999999999966612,0.3277399789214513,-0.0867366042424017,0.3496754174606368,0.3496754174606368,0.3496754174606368,no_backreaction,2.0,1,0.519806689839692,3.3387737019552333e-12,0.1205016873395248,0.553507463960476,2.428594658476696
True,True,0.1317270012661265,0.4801933101603013,0.480193310160308,0.4801933101603013,1.341029181926409,1.4034015072585428,0.9087879686336656,0.923344073918501,0.9087879686336656,1.4756238288912384,1.2958224650563912,True,True,176.0,176.0,handle_candidate|0 1 2|3 4 7,1.0,0.2732101829376954,0.8338047449832565,False,2.0,2.0,0.873146979115577,0.873146979115577,0.873146979115577,12.0,2.692009228863598e-13,handle_candidate,handle_candidate,True,False,True,False,False,True,False,6.0,False,False,0.1497541949662762,0.5336312963035151,0.069840669779266,0.2296677201532863,0.069840669779266,0.9999999999966612,0.9999999999966612,0.3277399789214513,-0.0867366042424017,0.3496754174606368,0.3496754174606368,0.3496754174606368,no_backreaction,2.0,1,0.519806689839692,3.3387737019552333e-12,0.1205016873395248,0.553507463960476,2.428594658476696
True,True,0.0411163461683787,0.6476312067086103,0.6476312067086157,0.6476312067086103,1.193066394154323,0.5399457599988278,0.9682245551778644,0.9649248977072516,0.9649248977072516,1.1551561787786964,0.5595728344048564,True,True,154.0,168.0,handle_candidate|2 4 7|3 8 10,1.0,0.1865359058068484,0.1504017255191257,False,2.0,2.0,0.3896085422255829,0.3896085422255829,0.3896085422255829,10.0,1.1855809407937552e-13,handle_candidate,handle_candidate,True,False,True,False,False,True,False,4.0,False,False,0.2222279893021371,0.4723657075266806,0.1172551079029653,-0.327200870701309,-0.1172551079029653,0.99999999999775,-0.99999999999775,-0.1184687650315194,0.0358480968853922,0.2579965139969682,0.2579965139969682,0.2579965139969682,no_backreaction,2.0,1,0.35236879329138426,2.2499779817053422e-12,-0.0413103340730636,0.16846881566298705,2.317293691000886
True,True,0.1172578071761215,0.0470774782379826,0.117257807176129,0.1172578071761215,1.4989392494254277,1.1465322281444272,0.9899607287537032,0.6064211538227132,0.6064211538227132,1.5141401127209415,0.6952813966868763,False,False,102.0,106.0,handle_candidate|1 5 6|3 7 8,1.0,0.3046161481985001,0.0374867916491577,False,0.0,0.0,0.1088897272111571,0.1088897272111571,0.1088897272111571,8.0,0.2179895452107375,handle_candidate,handle_candidate,True,True,True,False,True,False,True,2.0,False,False,0.3772102824792326,0.0747933895138543,0.3489974468930949,-0.3489974468930949,0.4054231180653703,0.0747933895138543,0.0747933895138543,0.0375629165419724,-0.9841119008901316,0.2688307612369465,0.2688307612369465,0.2688307612369465,no_backreaction,0.0,0,0.882742192823871,0.9252066104861457,-0.4732744921740796,0.17105146992382889,2.41436995713273
True,True,0.1172578071761215,0.0470774782379826,0.117257807176129,0.1172578071761215,1.4989392494254277,1.1465322281444272,0.9899607287537032,0.6064211538227132,0.6064211538227132,1.5141401127209415,0.6952813966868763,False,False,138.0,146.0,handle_candidate|1 5 6|3 7 8,1.0,0.3046161481985001,0.0374867916491577,False,0.0,0.0,0.1088897272111571,0.1088897272111571,0.1088897272111571,9.0,0.2179895452107375,handle_candidate,handle_candidate,True,True,True,False,True,False,True,3.0,False,False,0.3772102824792326,0.0747933895138543,0.3489974468930949,-0.3489974468930949,0.4054231180653703,0.0747933895138543,0.0747933895138543,0.0375629165419724,-0.9841119008901316,0.2688307612369465,0.2688307612369465,0.2688307612369465,no_backreaction,0.0,0,0.882742192823871,0.9252066104861457,-0.4732744921740796,0.17105146992382889,2.41436995713273
True,True,0.1819584497085859,0.1407179716301635,0.1819584497086071,0.1819584497085859,1.2236269367849268,1.594897271474304,0.9594414823123488,0.939575109574274,0.939575109574274,1.275353379379538,1.4985257786061197,False,False,195.0,179.0,quotient_candidate|0 1 3|8 10 11,1.0,0.2899864809710309,0.4391464067727283,False,0.0,0.0,0.5432556553135597,0.5432556553135597,0.5432556553135597,11.0,0.130677950222556,quotient_candidate,quotient_candidate,True,True,True,False,False,False,False,5.0,False,False,0.2823626255298835,0.5936053678041333,0.1147506553477794,-0.4499745957119875,0.1147506553477794,0.5936053678041333,-0.5936053678041333,0.1107535432263329,-0.1673217799437419,0.6220968008488323,0.6220968008488323,0.6220968008488323,no_backreaction,0.0,0,0.8180415502913929,0.4063946321958667,-0.028284118358704494,0.36456644387187964,2.1640112920615335
True,True,0.0705378635029679,0.0992065019536118,0.0992065019537613,0.0992065019536118,2.2307360050663547,1.22442640895407,0.3430975582977684,0.594720706894864,0.3430975582977684,0.7653600765455277,0.7281917394744991,False,False,198.0,214.0,handle_candidate|3 4 5|10 11 12,1.0,0.1201304628114371,0.1857646469169649,False,0.0,0.0,0.4792375647581012,0.4792375647581012,0.4792375647581012,12.0,0.0793720692991718,handle_candidate,handle_candidate,True,True,True,False,False,False,False,6.0,False,False,0.3235745742340917,0.4764783028626811,0.1693983102532788,0.4777508382149046,-0.1693983102532788,0.4764783028626811,0.4764783028626811,-0.9940638318747134,-0.7935305535552973,0.2837342009868028,0.2837342009868028,0.2837342009868028,no_backreaction,0.0,0,0.9007934980462386,0.5235216971373189,-0.8937971927150054,0.152947554864201,1.767412753481326
True,True,0.1338047414779712,0.0715387475942467,0.1338047414783452,0.1338047414779712,0.9095201966027096,1.131581405252427,0.93756151366065,0.8583060938651724,0.8583060938651724,0.970091224255364,1.3183891077316805,False,False,194.0,202.0,handle_candidate|1 5 6|3 7 10,1.0,0.1852704744064318,0.2522594926922393,False,0.0,0.0,0.1088897272111571,0.1088897272111571,0.1088897272111571,10.0,1.8279997470178642e-13,handle_candidate,handle_candidate,True,True,True,False,False,False,False,4.0,False,False,0.5873281842570875,0.5924758733427609,0.2393504053502554,0.9353059631639198,0.2393504053502554,0.9999999999991486,0.9999999999991486,0.1518453246472663,0.4130695778451577,0.2852374382953288,0.2852374382953288,0.2852374382953288,no_backreaction,0.0,0,0.8661952585216548,8.514300375850326e-13,0.282457451246212,0.21876498354933555,1.7245013523876787
True,True,0.1338047414779712,0.0715387475942467,0.1338047414783452,0.1338047414779712,0.9095201966027096,1.131581405252427,0.93756151366065,0.8583060938651724,0.8583060938651724,0.970091224255364,1.3183891077316805,False,False,254.0,264.0,handle_candidate|1 5 6|3 7 10,1.0,0.1852704744064318,0.2522594926922393,False,0.0,0.0,0.1088897272111571,0.1088897272111571,0.1088897272111571,11.0,1.8279997470178642e-13,handle_candidate,handle_candidate,True,True,True,False,False,False,False,5.0,False,False,0.5873281842570875,0.5924758733427609,0.2393504053502554,0.9353059631639198,0.2393504053502554,0.9999999999991486,0.9999999999991486,0.1518453246472663,0.4130695778451577,0.2852374382953288,0.2852374382953288,0.2852374382953288,no_backreaction,0.0,0,0.8661952585216548,8.514300375850326e-13,0.282457451246212,0.21876498354933555,1.7245013523876787
True,True,0.1338047414779712,0.0715387475942467,0.1338047414783452,0.1338047414779712,0.9095201966027096,1.131581405252427,0.93756151366065,0.8583060938651724,0.8583060938651724,0.970091224255364,1.3183891077316805,False,False,296.0,304.0,handle_candidate|1 5 6|3 7 10,1.0,0.1852704744064318,0.2522594926922393,False,0.0,0.0,0.1088897272111571,0.1088897272111571,0.1088897272111571,12.0,1.8279997470178642e-13,handle_candidate,handle_candidate,True,True,True,False,False,False,False,6.0,False,False,0.5873281842570875,0.5924758733427609,0.2393504053502554,0.9353059631639198,0.2393504053502554,0.9999999999991486,0.9999999999991486,0.1518453246472663,0.4130695778451577,0.2852374382953288,0.2852374382953288,0.2852374382953288,no_backreaction,0.0,0,0.8661952585216548,8.514300375850326e-13,0.282457451246212,0.21876498354933555,1.7245013523876787
True,True,0.1761015398600366,0.1686958914402587,0.176101539860039,0.1761015398600366,1.2572509108999674,1.63646611978865,0.7865861959937097,0.9290459484898658,0.7865861959937097,0.9889362114152184,1.7614479912944496,False,False,159.0,149.0,quotient_candidate|0 1 3|7 8 10,1.0,0.2155324406866643,0.4793051228050782,False,0.0,0.0,0.4205649622395895,0.4205649622395895,0.4205649622395895,10.0,2.1030108050237505e-13,quotient_candidate,quotient_candidate,True,True,True,False,False,False,False,4.0,False,False,0.1529926073813277,0.6921611579941468,0.047097067091378,0.047097067091378,0.2588881476712774,0.999999999996732,0.999999999996732,-0.572948102639969,0.2162649262518434,0.3356996430268315,0.3356996430268315,0.3356996430268315,no_backreaction,0.0,0,0.823898460139961,3.2680524952866108e-12,-0.1783415881940628,0.34741878174587126,1.6104846561369388
