A_face_a,A_face_b,B_face_a,B_face_b,K_edge_has_nonzero_circulation,K_edge_kappa_flip_abs,K_edge_kappa_flips,K_edge_sign_identity,K_edge_sign_kappa,assembly_index,birth_kappa_flip_abs,birth_kappa_flips,birth_sign_identity,birth_sign_kappa,compat_C_hash_self_resid,compat_GJ_minus_Omega_resid,compat_J2_plus_I_resid,compat_J_P_to_Q_resid,compat_J_QP_max_lock_resid,compat_J_QP_mean_lock_resid,compat_J_Q_to_P_resid,compat_J_g_skew_resid,compat_J_hash_anti_self_resid,compat_J_metric_orth_resid,compat_basis_dim,compat_compatibility_gate_pass,compat_g_nondeg_ratio,compat_g_rank,compat_g_svals_json,compat_g_sym_resid,compat_omega_nondeg_ratio,compat_omega_rank,compat_omega_skew_resid,compat_omega_svals_json,compat_star_antimult_resid_diagnostic,compat_star_family_span_resid,compat_star_involution_resid_diagnostic,compat_valid_omega_g,context,cycle_closed_by_order,cycle_edge_count,cycle_operator_norm,cycle_order,ident_link_K_edge_over_abs,ident_link_birth_over_abs,ident_link_circulation_K_edge,ident_link_circulation_abs,ident_link_circulation_birth,ident_link_face_count,interface_norm,kappa_link_K_edge_over_abs,kappa_link_birth_over_abs,kappa_link_circulation_K_edge,kappa_link_circulation_abs,kappa_link_circulation_birth,kappa_link_face_count,lambda_used,link_count,link_graph_closed_cycle,link_graph_link_edges,link_graph_link_vertices,metric_candidate,metric_primary,metric_source_note,omega_candidate,omega_primary,omega_source_note,primary_pair,shared_edge,union_faces
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.999999999999378,False,1.0,1.0,0,0.9999999999999166,False,-1.0,-1.0,2.5982611867430153e-16,2.608667942067199e-16,0.3483491748531638,0.01221160631580113,0.1305754455716438,0.07139352594372246,0.1305754455716438,3.675925685108774e-16,2.576241860815763e-16,0.34834917485316386,4,False,0.9999999999989991,4,"[1.0000000000000004, 1.0000000000000004, 0.9999999999999999, 0.9999999999999997]",0.0,0.7544764093799103,4,2.1101686378702432e-16,"[0.9523116277037524, 0.9523116277037524, 0.7184966574814198, 0.7184966574814196]",3.068464238096253e-16,9.128401333806502e-16,4.86070610541908e-16,True,shared_edge,True,1,1.4142135623730951,"[0, 1, 2] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6] -> [0, 2, 3]",0.045412053887666275,-0.3603346161183082,0.5041098118950215,11.100793043670068,-4.0,5,,0.09261192724166407,-0.6711338653045247,1.1039458090780947,11.920125646422798,-8.0,5,1.224744871391035,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",cochain_identity_metric,True,ambient coefficient metric already used by residuals,"union_plus_link_cycle_skew_address_order_edge_projector_half_base_norm_(0, 2)",True,skew part of union plus shared-edge link-cycle,True,"[0, 2]","[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.999999999999378,False,1.0,1.0,0,0.9999999999999166,False,-1.0,-1.0,3.61225466517112e-16,3.2516082504547176e-16,1.7095071090385279,0.012211606315810641,0.13057544557164996,0.0713935259437303,0.13057544557164996,5.960916657076649e-16,4.507278866889155e-16,1.7095071090385876,4,False,0.9999999999985836,4,"[1.000000000000432, 1.0000000000004292, 1.0000000000001257, 1.0000000000000158]",1.107067569859079e-17,0.7544764093799103,4,2.1101686378702432e-16,"[0.9523116277037524, 0.9523116277037524, 0.7184966574814198, 0.7184966574814196]",3.0986245652473656e-16,0.1846614603836833,6.053966244511995e-16,True,shared_edge,True,1,1.4142135623730951,"[0, 1, 2] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6] -> [0, 2, 3]",0.045412053887666275,-0.3603346161183082,0.5041098118950215,11.100793043670068,-4.0,5,,0.09261192724166407,-0.6711338653045247,1.1039458090780947,11.920125646422798,-8.0,5,1.224744871391035,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",union_C_symmetric_metric,True,symmetric pair-conjugation operator C on motif union,"union_plus_link_cycle_skew_address_order_edge_projector_half_base_norm_(0, 2)",True,skew part of union plus shared-edge link-cycle,True,"[0, 2]","[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.999999999999378,False,1.0,1.0,0,0.9999999999999166,False,-1.0,-1.0,4.2118555985877877e-16,3.791866283346082e-16,0.3483491748534981,0.012211606315803402,0.13057544557164177,0.07139352594372259,0.13057544557164177,4.586629761980517e-16,3.704124255629592e-16,0.3483491748533982,4,False,0.9999999999981672,4,"[1.0000000000008644, 1.000000000000858, 1.0000000000002514, 1.0000000000000318]",9.640792027105003e-17,0.7544764093799103,4,2.1101686378702432e-16,"[0.9523116277037524, 0.9523116277037524, 0.7184966574814198, 0.7184966574814196]",4.2244772313988976e-16,1.4610534976393582e-13,8.040310031503078e-16,True,shared_edge,True,1,1.4142135623730951,"[0, 1, 2] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6] -> [0, 2, 3]",0.045412053887666275,-0.3603346161183082,0.5041098118950215,11.100793043670068,-4.0,5,,0.09261192724166407,-0.6711338653045247,1.1039458090780947,11.920125646422798,-8.0,5,1.224744871391035,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",union_C_square_metric,True,C^T C structural metric diagnostic,"union_plus_link_cycle_skew_address_order_edge_projector_half_base_norm_(0, 2)",True,skew part of union plus shared-edge link-cycle,True,"[0, 2]","[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.999999999999378,False,1.0,1.0,0,0.9999999999999166,False,-1.0,-1.0,5.721715007200185e-13,2.268963768850158e-16,29.674255743199463,0.06389218881436955,0.06389218881436955,0.04775849322803524,0.031624797641700945,3.972316514992221e-16,2.1008235900385968e-16,10.822381426246821,4,False,0.07148761592342417,4,"[0.6978407700456887, 0.6682175507940454, 0.25301157629798704, 0.04988697294480424]",4.231586313944494e-18,0.7544764093799103,4,2.1101686378702432e-16,"[0.9523116277037524, 0.9523116277037524, 0.7184966574814198, 0.7184966574814196]",1.4312305260707948e-16,0.23924874827435563,4.0800569928136106e-16,True,shared_edge,True,1,1.4142135623730951,"[0, 1, 2] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6] -> [0, 2, 3]",0.045412053887666275,-0.3603346161183082,0.5041098118950215,11.100793043670068,-4.0,5,,0.09261192724166407,-0.6711338653045247,1.1039458090780947,11.920125646422798,-8.0,5,1.224744871391035,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",QP_data_gram_control,False,uses Q/P data directly,"union_plus_link_cycle_skew_address_order_edge_projector_half_base_norm_(0, 2)",True,skew part of union plus shared-edge link-cycle,False,"[0, 2]","[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.999999999999378,False,1.0,1.0,0,0.9999999999999166,False,-1.0,-1.0,2.5982611867430153e-16,2.609286319489007e-16,0.3753383065584823,0.024358623795064854,0.25414048383913196,0.13924955381709841,0.25414048383913196,3.656398786488731e-16,2.6476403554444803e-16,0.3753383065584822,4,False,0.9999999999989991,4,"[1.0000000000000004, 1.0000000000000004, 0.9999999999999999, 0.9999999999999997]",0.0,0.6857256701358211,4,2.235843382667633e-16,"[0.9989108164486497, 0.9989108164486497, 0.6849787890158562, 0.6849787890158562]",3.073237408149846e-16,9.025175277617975e-16,4.86070610541908e-16,True,shared_edge,True,1,1.4142135623730951,"[0, 1, 2] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6] -> [0, 2, 3]",0.045412053887666275,-0.3603346161183082,0.5041098118950215,11.100793043670068,-4.0,5,,0.09261192724166407,-0.6711338653045247,1.1039458090780947,11.920125646422798,-8.0,5,2.44948974278207,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",cochain_identity_metric,True,ambient coefficient metric already used by residuals,"union_plus_link_cycle_skew_address_order_edge_projector_base_norm_(0, 2)",True,skew part of union plus shared-edge link-cycle,True,"[0, 2]","[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.999999999999378,False,1.0,1.0,0,0.9999999999999166,False,-1.0,-1.0,3.61225466517112e-16,3.197850589734728e-16,1.7010897804725216,0.02435862379508384,0.254140483839144,0.13924955381711393,0.254140483839144,5.950742242155403e-16,4.537774232315731e-16,1.70108978047258,4,False,0.9999999999985836,4,"[1.000000000000432, 1.0000000000004292, 1.0000000000001257, 1.0000000000000158]",1.107067569859079e-17,0.6857256701358211,4,2.235843382667633e-16,"[0.9989108164486497, 0.9989108164486497, 0.6849787890158562, 0.6849787890158562]",3.1582589464447266e-16,0.35492952448044174,6.053966244511995e-16,True,shared_edge,True,1,1.4142135623730951,"[0, 1, 2] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6] -> [0, 2, 3]",0.045412053887666275,-0.3603346161183082,0.5041098118950215,11.100793043670068,-4.0,5,,0.09261192724166407,-0.6711338653045247,1.1039458090780947,11.920125646422798,-8.0,5,2.44948974278207,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",union_C_symmetric_metric,True,symmetric pair-conjugation operator C on motif union,"union_plus_link_cycle_skew_address_order_edge_projector_base_norm_(0, 2)",True,skew part of union plus shared-edge link-cycle,True,"[0, 2]","[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.999999999999378,False,1.0,1.0,0,0.9999999999999166,False,-1.0,-1.0,4.2118555985877877e-16,3.818181434820427e-16,0.3753383065586651,0.02435862379506938,0.25414048383912796,0.13924955381709866,0.25414048383912796,4.557230685482056e-16,3.7748937732640466e-16,0.375338306558578,4,False,0.9999999999981672,4,"[1.0000000000008644, 1.000000000000858, 1.0000000000002514, 1.0000000000000318]",9.640792027105003e-17,0.6857256701358211,4,2.235843382667633e-16,"[0.9989108164486497, 0.9989108164486497, 0.6849787890158562, 0.6849787890158562]",4.2511419207399066e-16,1.7754718176610045e-13,8.040310031503078e-16,True,shared_edge,True,1,1.4142135623730951,"[0, 1, 2] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6] -> [0, 2, 3]",0.045412053887666275,-0.3603346161183082,0.5041098118950215,11.100793043670068,-4.0,5,,0.09261192724166407,-0.6711338653045247,1.1039458090780947,11.920125646422798,-8.0,5,2.44948974278207,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",union_C_square_metric,True,C^T C structural metric diagnostic,"union_plus_link_cycle_skew_address_order_edge_projector_base_norm_(0, 2)",True,skew part of union plus shared-edge link-cycle,True,"[0, 2]","[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.999999999999378,False,1.0,1.0,0,0.9999999999999166,False,-1.0,-1.0,5.721715007200185e-13,2.252185971711266e-16,30.448197690486094,0.12667565394832347,0.12667565394832347,0.09480369672189093,0.06293173949545838,3.98596536645636e-16,2.0995467526723438e-16,11.019542603194141,4,False,0.07148761592342417,4,"[0.6978407700456887, 0.6682175507940454, 0.25301157629798704, 0.04988697294480424]",4.231586313944494e-18,0.6857256701358211,4,2.235843382667633e-16,"[0.9989108164486497, 0.9989108164486497, 0.6849787890158562, 0.6849787890158562]",1.4495419010136116e-16,0.2756707414816984,4.0800569928136106e-16,True,shared_edge,True,1,1.4142135623730951,"[0, 1, 2] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6] -> [0, 2, 3]",0.045412053887666275,-0.3603346161183082,0.5041098118950215,11.100793043670068,-4.0,5,,0.09261192724166407,-0.6711338653045247,1.1039458090780947,11.920125646422798,-8.0,5,2.44948974278207,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",QP_data_gram_control,False,uses Q/P data directly,"union_plus_link_cycle_skew_address_order_edge_projector_base_norm_(0, 2)",True,skew part of union plus shared-edge link-cycle,False,"[0, 2]","[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.999999999999378,False,1.0,1.0,0,0.9999999999999166,False,-1.0,-1.0,2.5982611867430153e-16,2.203159396709117e-16,0.8059975799214049,0.8167056208,0.8167056208,0.7127463518572765,0.608787082914553,3.327368305539471e-16,2.813720883931551e-16,0.8059975799214047,4,False,0.9999999999989991,4,"[1.0000000000000004, 1.0000000000000004, 0.9999999999999999, 0.9999999999999997]",0.0,0.025865155340931447,4,1.1667835913531919e-16,"[0.6726043856146894, 0.6726043856146893, 0.017397016916941625, 0.017397016916941562]",3.452509201752108e-16,5.354907236912902e-16,4.86070610541908e-16,True,shared_edge,True,1,2.0,"[0, 1, 2] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6] -> [0, 2, 3]",0.045412053887666275,-0.3603346161183082,0.5041098118950215,11.100793043670068,-4.0,5,,0.09261192724166407,-0.6711338653045247,1.1039458090780947,11.920125646422798,-8.0,5,,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",cochain_identity_metric,True,ambient coefficient metric already used by residuals,"link_cycle_skew_address_order_edge_complement_(0, 2)",True,skew part of shared-edge link-cycle operator,True,"[0, 2]","[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.999999999999378,False,1.0,1.0,0,0.9999999999999166,False,-1.0,-1.0,3.61225466517112e-16,3.7192193366413193e-16,0.9760871810341699,0.8167056208001533,0.8167056208001533,0.7127463518573987,0.6087870829146439,5.20069745354878e-16,3.764696330557906e-16,0.976087181034174,4,False,0.9999999999985836,4,"[1.000000000000432, 1.0000000000004292, 1.0000000000001257, 1.0000000000000158]",1.107067569859079e-17,0.025865155340931447,4,1.1667835913531919e-16,"[0.6726043856146894, 0.6726043856146893, 0.017397016916941625, 0.017397016916941562]",4.684903955413995e-16,0.9507204922519185,6.053966244511995e-16,True,shared_edge,True,1,2.0,"[0, 1, 2] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6] -> [0, 2, 3]",0.045412053887666275,-0.3603346161183082,0.5041098118950215,11.100793043670068,-4.0,5,,0.09261192724166407,-0.6711338653045247,1.1039458090780947,11.920125646422798,-8.0,5,,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",union_C_symmetric_metric,True,symmetric pair-conjugation operator C on motif union,"link_cycle_skew_address_order_edge_complement_(0, 2)",True,skew part of shared-edge link-cycle operator,True,"[0, 2]","[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.999999999999378,False,1.0,1.0,0,0.9999999999999166,False,-1.0,-1.0,4.2118555985877877e-16,3.3282194442491423e-16,0.8059975799215519,0.8167056208000519,0.8167056208000519,0.7127463518572608,0.6087870829144696,2.7605819285791627e-16,3.3663487875643486e-16,0.805997579921562,4,False,0.9999999999981672,4,"[1.0000000000008644, 1.000000000000858, 1.0000000000002514, 1.0000000000000318]",9.640792027105003e-17,0.025865155340931447,4,1.1667835913531919e-16,"[0.6726043856146894, 0.6726043856146893, 0.017397016916941625, 0.017397016916941562]",4.179961542477945e-16,9.896493912396482e-14,8.040310031503078e-16,True,shared_edge,True,1,2.0,"[0, 1, 2] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6] -> [0, 2, 3]",0.045412053887666275,-0.3603346161183082,0.5041098118950215,11.100793043670068,-4.0,5,,0.09261192724166407,-0.6711338653045247,1.1039458090780947,11.920125646422798,-8.0,5,,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",union_C_square_metric,True,C^T C structural metric diagnostic,"link_cycle_skew_address_order_edge_complement_(0, 2)",True,skew part of shared-edge link-cycle operator,True,"[0, 2]","[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.999999999999378,False,1.0,1.0,0,0.9999999999999166,False,-1.0,-1.0,5.721715007200185e-13,3.1554914673379826e-16,6.932527737033763,0.9911743025849932,0.9911743025849932,0.5669957660070908,0.1428172294291885,6.859889643746431e-16,4.700310151822527e-16,6.332687526613707,4,False,0.07148761592342417,4,"[0.6978407700456887, 0.6682175507940454, 0.25301157629798704, 0.04988697294480424]",4.231586313944494e-18,0.025865155340931447,4,1.1667835913531919e-16,"[0.6726043856146894, 0.6726043856146893, 0.017397016916941625, 0.017397016916941562]",3.907653956795744e-16,0.03850039313249735,4.0800569928136106e-16,True,shared_edge,True,1,2.0,"[0, 1, 2] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6] -> [0, 2, 3]",0.045412053887666275,-0.3603346161183082,0.5041098118950215,11.100793043670068,-4.0,5,,0.09261192724166407,-0.6711338653045247,1.1039458090780947,11.920125646422798,-8.0,5,,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",QP_data_gram_control,False,uses Q/P data directly,"link_cycle_skew_address_order_edge_complement_(0, 2)",True,skew part of shared-edge link-cycle operator,False,"[0, 2]","[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
